Date;Action;Message;Crypto ValueETH
1712480336;Update;;199.76699999999999590727384202182292938232421875
1712480338;Update;;199.76699999999999590727384202182292938232421875
1712480340;Update;;199.7432000000000016370904631912708282470703125
1712480342;Update;;199.7432000000000016370904631912708282470703125
1712480344;Update;;199.7432000000000016370904631912708282470703125
1712480346;Update;;199.7468000000000074578565545380115509033203125
1712480348;Update;;199.7468000000000074578565545380115509033203125
1712480350;Update;;199.73079999999998790372046642005443572998046875
1712480352;Update;;199.73079999999998790372046642005443572998046875
1712480354;Update;;199.73079999999998790372046642005443572998046875
1712480356;Update;;199.6707000000000107320374809205532073974609375
1712480358;Update;;199.6707000000000107320374809205532073974609375
1712480360;Update;;199.6707000000000107320374809205532073974609375
1712480362;Update;;199.673000000000001818989403545856475830078125
1712480364;Update;;199.673000000000001818989403545856475830078125
1712480366;Update;;199.702300000000008139977580867707729339599609375
1712480368;Update;;199.702300000000008139977580867707729339599609375
1712480370;Update;;199.702300000000008139977580867707729339599609375
1712480372;Update;;199.6951999999999998181010596454143524169921875
1712480374;Update;;199.6951999999999998181010596454143524169921875
1712480376;Update;;199.6951999999999998181010596454143524169921875
1712480378;Update;;199.658600000000006957634468562901020050048828125
1712480380;Update;;199.658600000000006957634468562901020050048828125
1712480382;Update;;199.658600000000006957634468562901020050048828125
1712480384;Update;;199.674200000000013233147910796105861663818359375
1712480389;Update;;199.641600000000011050360626541078090667724609375
1712480389;Update;;199.674200000000013233147910796105861663818359375
1712480390;Update;;199.641600000000011050360626541078090667724609375
1712480392;Update;;199.641600000000011050360626541078090667724609375
1712480394;Update;;199.679499999999990222931955941021442413330078125
1712480396;Update;;199.679499999999990222931955941021442413330078125
1712480398;Update;;199.679499999999990222931955941021442413330078125
1712480400;Update;;199.672400000000010322764865122735500335693359375
1712480402;Update;;199.672400000000010322764865122735500335693359375
1712480404;Update;;199.668800000000004501998773775994777679443359375
1712480406;Update;;199.668800000000004501998773775994777679443359375
1712480408;Update;;199.668800000000004501998773775994777679443359375
1712480410;Update;;199.698299999999989040588843636214733123779296875
1712480412;Update;;199.698299999999989040588843636214733123779296875
1712480414;Update;;199.698299999999989040588843636214733123779296875
1712480416;Update;;199.729199999999991632648743689060211181640625
1712480418;Update;;199.729199999999991632648743689060211181640625
1712480420;Update;;199.752199999999987767296261154115200042724609375
1712480422;Update;;199.752199999999987767296261154115200042724609375
1712480424;Update;;199.752199999999987767296261154115200042724609375
1712480426;Update;;199.75339999999999918145476840436458587646484375
1712480428;Update;;199.75339999999999918145476840436458587646484375
1712480430;Update;;199.75339999999999918145476840436458587646484375
1712480432;Update;;199.726599999999990586729836650192737579345703125
1712480434;Update;;199.726599999999990586729836650192737579345703125
1712480436;Update;;199.726599999999990586729836650192737579345703125
1712480438;Update;;199.735500000000001818989403545856475830078125
1712480440;Update;;199.735500000000001818989403545856475830078125
1712480442;Update;;199.62250000000000227373675443232059478759765625
1712480444;Update;;199.62250000000000227373675443232059478759765625
1712480446;Update;;199.62250000000000227373675443232059478759765625
1712480448;Update;;199.621700000000004138200893066823482513427734375
1712480450;Update;;199.621700000000004138200893066823482513427734375
1712480452;Update;;199.621700000000004138200893066823482513427734375
1712480454;Update;;199.644599999999996953192749060690402984619140625
1712480456;Update;;199.644599999999996953192749060690402984619140625
1712480458;Update;;199.6802999999999883584678173065185546875
1712480461;Update;;199.6802999999999883584678173065185546875
1712480462;Update;;199.6802999999999883584678173065185546875
1712480464;Update;;199.72849999999999681676854379475116729736328125
1712480466;Update;;199.72849999999999681676854379475116729736328125
1712480468;Update;;199.72849999999999681676854379475116729736328125
1712480470;Update;;199.742199999999996862243278883397579193115234375
1712480472;Update;;199.742199999999996862243278883397579193115234375
1712480474;Update;;199.742199999999996862243278883397579193115234375
1712480476;Update;;199.742199999999996862243278883397579193115234375
1712480478;Update;;199.742199999999996862243278883397579193115234375
1712480480;Update;;199.764600000000001500666257925331592559814453125
1712480482;Update;;199.764600000000001500666257925331592559814453125
1712480484;Update;;199.764600000000001500666257925331592559814453125
1712480486;Update;;199.75200000000000954969436861574649810791015625
1712480488;Update;;199.75200000000000954969436861574649810791015625
1712480490;Update;;199.75200000000000954969436861574649810791015625
1712480492;Update;;199.758900000000011232259566895663738250732421875
1712480494;Update;;199.758900000000011232259566895663738250732421875
1712480496;Update;;199.770800000000008367351256310939788818359375
1712480498;Update;;199.770800000000008367351256310939788818359375
1712480500;Update;;199.770800000000008367351256310939788818359375
1712480502;Update;;199.770800000000008367351256310939788818359375
1712480504;Update;;199.770800000000008367351256310939788818359375
1712480509;Update;;199.770800000000008367351256310939788818359375
1712480510;Update;;199.763299999999986766852089203894138336181640625
1712480510;Update;;199.763299999999986766852089203894138336181640625
1712480512;Update;;199.78600000000000136424205265939235687255859375
1712480514;Update;;199.78600000000000136424205265939235687255859375
1712480516;Update;;199.78600000000000136424205265939235687255859375
1712480518;Update;;199.78690000000000281943357549607753753662109375
1712480520;Update;;199.78690000000000281943357549607753753662109375
1712480522;Update;;199.78690000000000281943357549607753753662109375
1712480524;Update;;199.8097999999999956344254314899444580078125
1712480526;Update;;199.8097999999999956344254314899444580078125
1712480528;Update;;199.8097999999999956344254314899444580078125
1712480530;Update;;199.809200000000004138200893066823482513427734375
1712480532;Update;;199.809200000000004138200893066823482513427734375
1712480534;Update;;199.79599999999999226929503493010997772216796875
1712480536;Update;;199.79599999999999226929503493010997772216796875
1712480538;Update;;199.79599999999999226929503493010997772216796875
1712480540;Update;;199.805599999999998317434801720082759857177734375
1712480542;Update;;199.805599999999998317434801720082759857177734375
1712480544;Update;;199.805599999999998317434801720082759857177734375
1712480546;Update;;199.826999999999998181010596454143524169921875
1712480548;Update;;199.826999999999998181010596454143524169921875
1712480550;Update;;199.86480000000000245563569478690624237060546875
1712480552;Update;;199.86480000000000245563569478690624237060546875
1712480554;Update;;199.86480000000000245563569478690624237060546875
1712480556;Update;;199.892799999999994042809703387320041656494140625
1712480558;Update;;199.892799999999994042809703387320041656494140625
1712480560;Update;;199.892799999999994042809703387320041656494140625
1712480562;Update;;199.8953999999999950887286104261875152587890625
1712480564;Update;;199.8953999999999950887286104261875152587890625
1712480566;Update;;199.90559999999999263309291563928127288818359375
1712480568;Update;;199.90559999999999263309291563928127288818359375
1712480570;Update;;199.90559999999999263309291563928127288818359375
1712480572;Update;;199.92140000000000554791768081486225128173828125
1712480574;Update;;199.92140000000000554791768081486225128173828125
1712480576;Update;;199.92140000000000554791768081486225128173828125
1712480578;Update;;199.905900000000002592059900052845478057861328125
1712480580;Update;;199.905900000000002592059900052845478057861328125
1712480582;Update;;199.905900000000002592059900052845478057861328125
1712480584;Update;;199.88740000000001373336999677121639251708984375
1712480586;Update;;199.88740000000001373336999677121639251708984375
1712480588;Update;;199.9071999999999889041646383702754974365234375
1712480590;Update;;199.9071999999999889041646383702754974365234375
1712480592;Update;;199.9071999999999889041646383702754974365234375
1712480594;Update;;199.9062999999999874489731155335903167724609375
1712480596;Update;;199.9062999999999874489731155335903167724609375
1712480598;Update;;199.9062999999999874489731155335903167724609375
1712480600;Update;;199.90149999999999863575794734060764312744140625
1712480602;Update;;199.90149999999999863575794734060764312744140625
1712480604;Update;;199.8899000000000114596332423388957977294921875
1712480606;Update;;199.8899000000000114596332423388957977294921875
1712480608;Update;;199.8899000000000114596332423388957977294921875
1712480610;Update;;199.871700000000004138200893066823482513427734375
1712480612;Update;;199.871700000000004138200893066823482513427734375
1712480614;Update;;199.871700000000004138200893066823482513427734375
1712480616;Update;;199.87200000000001409716787748038768768310546875
